Time,Mean Range
2024-01-07 23:15:30.390237,inf
2024-01-07 23:15:31.390433,inf
2024-01-07 23:15:32.390504,inf
2024-01-07 23:15:33.390631,inf
2024-01-07 23:15:34.390757,inf
2024-01-07 23:15:35.390796,inf
2024-01-07 23:15:36.390827,inf
2024-01-07 23:15:37.390972,inf
2024-01-07 23:15:38.391084,inf
2024-01-07 23:15:39.391102,inf
2024-01-07 23:15:40.391171,inf
2024-01-07 23:15:41.391324,inf
2024-01-07 23:15:42.391345,inf
2024-01-07 23:15:43.391347,inf
2024-01-07 23:15:44.391377,inf
2024-01-07 23:15:45.391465,inf
2024-01-07 23:15:46.391603,inf
2024-01-07 23:15:47.391867,inf
2024-01-07 23:15:48.392094,inf
2024-01-07 23:15:49.392257,inf
2024-01-07 23:15:50.392407,inf
2024-01-07 23:15:51.392595,inf
2024-01-07 23:15:52.392643,inf
2024-01-07 23:15:53.392698,inf
2024-01-07 23:15:54.392863,inf
2024-01-07 23:15:55.393469,inf
2024-01-07 23:15:56.393690,inf
2024-01-07 23:15:57.394047,1.0378000577290853
2024-01-07 23:15:58.394618,inf
2024-01-07 23:15:59.394841,inf
2024-01-07 23:16:00.395097,inf
2024-01-07 23:16:01.395926,inf
2024-01-07 23:16:02.397124,inf
2024-01-07 23:16:03.397157,inf
2024-01-07 23:16:04.397638,inf
2024-01-07 23:16:05.397668,1.0425333897272746
2024-01-07 23:16:06.398488,1.0434667309125265
2024-01-07 23:16:07.399369,inf
2024-01-07 23:16:08.399905,inf
2024-01-07 23:16:09.400087,inf
2024-01-07 23:16:10.400558,inf
2024-01-07 23:16:11.401633,inf
2024-01-07 23:16:12.402481,inf
2024-01-07 23:16:13.402648,0.16766667465368906
2024-01-07 23:16:14.403515,0.1614000082015991
2024-01-07 23:16:15.403656,inf
2024-01-07 23:16:16.403729,inf
2024-01-07 23:16:17.403773,inf
2024-01-07 23:16:18.404044,inf
2024-01-07 23:16:19.404416,inf
2024-01-07 23:16:20.404687,inf
2024-01-07 23:16:21.404784,inf
2024-01-07 23:16:22.404848,inf
2024-01-07 23:16:23.405039,inf
2024-01-07 23:16:24.405472,inf
2024-01-07 23:16:25.405993,inf
2024-01-07 23:16:26.406015,inf
2024-01-07 23:16:27.406370,1.0495333751042684
2024-01-07 23:16:28.406656,inf
2024-01-07 23:16:29.406905,1.7584000825881958
2024-01-07 23:16:30.407508,1.7908000707626344
2024-01-07 23:16:31.407689,1.7861334244410196
2024-01-07 23:16:32.407951,1.7602667411168416
2024-01-07 23:16:33.408194,inf
2024-01-07 23:16:34.408324,inf
2024-01-07 23:16:35.408630,1.770400071144104
2024-01-07 23:16:36.408646,1.7744667450586955
2024-01-07 23:16:37.408715,1.5200000842412313
2024-01-07 23:16:38.409379,1.62213343779246
2024-01-07 23:16:39.410151,inf
2024-01-07 23:16:40.410421,inf
2024-01-07 23:16:41.410507,inf
2024-01-07 23:16:42.411707,inf
2024-01-07 23:16:43.413620,inf
2024-01-07 23:16:44.414163,inf
2024-01-07 23:16:45.414203,inf
2024-01-07 23:16:46.414469,inf
2024-01-07 23:16:47.414578,0.6078667004903158
2024-01-07 23:16:48.414642,0.6610000332196554
2024-01-07 23:16:49.415137,0.6594000379244487
2024-01-07 23:16:50.415160,inf
2024-01-07 23:16:51.415343,0.6613333662350972
2024-01-07 23:16:52.415534,0.6630000233650207
2024-01-07 23:16:53.415802,0.6584000388781229
2024-01-07 23:16:54.416019,0.6620000282923381
2024-01-07 23:16:55.416442,0.6547333637873332
2024-01-07 23:16:56.416661,inf
2024-01-07 23:16:57.416679,0.6640000383059184
2024-01-07 23:16:58.416697,inf
2024-01-07 23:16:59.416780,0.6496000329653422
2024-01-07 23:17:00.417213,0.6618000308672587
2024-01-07 23:17:01.419955,0.6587333758672078
2024-01-07 23:17:02.420006,0.6569333632787069
2024-01-07 23:17:03.420597,0.6583333651224772
2024-01-07 23:17:04.422181,0.6542667071024577
2024-01-07 23:17:05.422323,0.6623333692550659
2024-01-07 23:17:06.422810,0.6564000407854717
2024-01-07 23:17:07.422943,0.6605333765347798
2024-01-07 23:17:08.423559,0.6580000321070353
2024-01-07 23:17:09.424362,0.6603333632151286
2024-01-07 23:17:10.424797,0.6588000337282817
2024-01-07 23:17:11.426257,0.6583333730697631
2024-01-07 23:17:12.426321,0.6500667055447896
2024-01-07 23:17:13.426968,0.6614667057991028
2024-01-07 23:17:14.427116,0.6631333669026692
2024-01-07 23:17:15.427348,0.6543333609898885
2024-01-07 23:17:16.427755,0.6539333661397299
2024-01-07 23:17:17.428323,0.6612667004267375
2024-01-07 23:17:18.428455,0.6554666996002197
2024-01-07 23:17:19.428749,0.6598000367482503
2024-01-07 23:17:20.428974,inf
2024-01-07 23:17:21.429055,0.6630667050679525
2024-01-07 23:17:22.429312,0.6604666988054911
2024-01-07 23:17:23.429587,0.6573333700497945
2024-01-07 23:17:24.429836,0.6574666897455851
2024-01-07 23:17:25.430183,inf
2024-01-07 23:17:26.430581,0.6587333679199219
2024-01-07 23:17:27.431181,0.6586666941642761
2024-01-07 23:17:28.431334,0.6519333680470785
2024-01-07 23:17:29.431371,0.6548666993776957
2024-01-07 23:17:30.431556,0.6565333684285481
2024-01-07 23:17:31.431609,inf
2024-01-07 23:17:32.431989,0.6610000252723693
2024-01-07 23:17:33.432202,inf
2024-01-07 23:17:34.432774,0.6500667015711467
2024-01-07 23:17:35.432972,0.6576000332832337
2024-01-07 23:17:36.433098,0.6571333607037863
2024-01-07 23:17:37.433382,0.6638000289599101
2024-01-07 23:17:38.437393,0.6546000242233276
2024-01-07 23:17:39.437551,inf
2024-01-07 23:17:40.437906,0.6606000304222107
2024-01-07 23:17:41.438004,0.6594000379244487
2024-01-07 23:17:42.438370,0.6618000348409017
2024-01-07 23:17:43.438385,inf
2024-01-07 23:17:44.438497,inf
2024-01-07 23:17:45.438650,0.6529333631197611
2024-01-07 23:17:46.438716,inf
2024-01-07 23:17:47.461255,inf
2024-01-07 23:17:48.461479,0.6539333701133728
2024-01-07 23:17:49.461958,0.6589333653450012
2024-01-07 23:17:50.461996,inf
2024-01-07 23:17:51.462139,0.6571333607037863
2024-01-07 23:17:52.462348,0.6526000261306762
2024-01-07 23:17:53.462854,0.658400030930837
2024-01-07 23:17:54.463080,inf
2024-01-07 23:17:55.463491,0.6483333667119344
2024-01-07 23:17:56.463646,0.6584000388781229
2024-01-07 23:17:57.463953,0.6567333698272705
2024-01-07 23:17:58.464219,inf
2024-01-07 23:17:59.464333,0.652066703637441
2024-01-07 23:18:00.464538,0.6550666968027751
2024-01-07 23:18:01.464827,0.657200030485789
2024-01-07 23:18:02.465022,0.6547333637873332
2024-01-07 23:18:03.465211,0.6564666986465454
2024-01-07 23:18:04.465294,0.6564000328381856
2024-01-07 23:18:05.466328,0.6627333641052247
2024-01-07 23:18:06.466774,0.6530666947364807
2024-01-07 23:18:07.467011,0.650266698996226
2024-01-07 23:18:08.467383,0.6600000341733296
2024-01-07 23:18:09.468988,0.6529333631197611
2024-01-07 23:18:10.469301,0.6503333648045858
2024-01-07 23:18:11.469515,inf
2024-01-07 23:18:12.469631,0.6506000359853109
2024-01-07 23:18:13.469679,0.6584666927655538
2024-01-07 23:18:14.469837,0.6512000282605489
2024-01-07 23:18:15.469988,0.6565333644549052
2024-01-07 23:18:16.470016,0.6628000338872274
2024-01-07 23:18:17.470190,0.6515333612759908
2024-01-07 23:18:18.470413,0.6523333668708802
2024-01-07 23:18:19.470491,inf
2024-01-07 23:18:20.470767,0.6652000387509663
2024-01-07 23:18:21.470924,0.6613333622614542
2024-01-07 23:18:22.470977,0.6566000421841939
2024-01-07 23:18:23.471118,inf
2024-01-07 23:18:24.471160,inf
2024-01-07 23:18:25.471357,0.6534000277519226
2024-01-07 23:18:26.471448,inf
2024-01-07 23:18:27.471618,0.65180002450943
2024-01-07 23:18:28.471776,inf
2024-01-07 23:18:29.471975,0.6594666918118794
2024-01-07 23:18:30.472584,0.6573333660761516
2024-01-07 23:18:31.472744,0.6509333650271097
2024-01-07 23:18:32.473105,0.6506666978200276
2024-01-07 23:18:33.473107,0.6552667021751404
2024-01-07 23:18:34.473496,inf
2024-01-07 23:18:35.473725,inf
2024-01-07 23:18:36.474054,0.6556000391642253
2024-01-07 23:18:37.474289,inf
2024-01-07 23:18:38.474340,inf
2024-01-07 23:18:39.474741,0.6557333628336589
2024-01-07 23:18:40.474748,inf
2024-01-07 23:18:41.475039,inf
2024-01-07 23:18:42.475340,0.6532000343004862
2024-01-07 23:18:43.475421,inf
2024-01-07 23:18:44.476189,0.6612000266710917
2024-01-07 23:18:45.477364,0.6567333658536275
2024-01-07 23:18:46.477577,0.6526000261306762
2024-01-07 23:18:47.477632,0.6579333662986755
2024-01-07 23:18:48.478076,0.6483333587646485
2024-01-07 23:18:49.478226,inf
2024-01-07 23:18:50.478816,0.6510666966438293
2024-01-07 23:18:51.478892,0.6542000293731689
2024-01-07 23:18:52.479211,0.6463333606719971
2024-01-07 23:18:53.479782,0.6564000328381856
2024-01-07 23:18:54.480116,inf
2024-01-07 23:18:55.480505,0.6563333670298258
2024-01-07 23:18:56.480526,0.6536000331242879
2024-01-07 23:18:57.480745,inf
2024-01-07 23:18:58.480872,0.655066700776418
2024-01-07 23:18:59.481444,0.6526000340779622
2024-01-07 23:19:00.481559,inf
2024-01-07 23:19:01.481714,0.6575333714485169
2024-01-07 23:19:02.482025,0.6508000294367472
2024-01-07 23:19:03.482463,0.6492666959762573
2024-01-07 23:19:04.482556,0.646666693687439
2024-01-07 23:19:05.482573,0.6550666968027751
2024-01-07 23:19:06.482850,0.6536000370979309
2024-01-07 23:19:07.483230,0.6528666973114013
2024-01-07 23:19:08.483245,0.6524000366528829
2024-01-07 23:19:09.483551,0.65840003490448
2024-01-07 23:19:10.483786,0.6533333698908488
2024-01-07 23:19:11.483942,0.6516000350316365
2024-01-07 23:19:12.483982,inf
2024-01-07 23:19:13.484315,inf
2024-01-07 23:19:14.485099,0.6504666884740193
2024-01-07 23:19:15.502785,0.6496000329653422
2024-01-07 23:19:16.504074,0.6508000294367472
2024-01-07 23:19:17.504173,inf
2024-01-07 23:19:18.504519,inf
2024-01-07 23:19:19.504625,inf
2024-01-07 23:19:20.505322,inf
2024-01-07 23:19:21.506240,0.66233336130778
2024-01-07 23:19:22.506537,inf
2024-01-07 23:19:23.506582,inf
2024-01-07 23:19:24.506635,0.6545333663622538
2024-01-07 23:19:25.506739,0.6546000321706136
2024-01-07 23:19:26.506904,0.6599333643913269
2024-01-07 23:19:27.507331,0.6536666949590048
2024-01-07 23:19:28.507950,0.6561333616574605
2024-01-07 23:19:29.507976,inf
2024-01-07 23:19:30.508270,inf
2024-01-07 23:19:31.508278,0.6552666942278544
2024-01-07 23:19:32.508826,0.6579333623250325
2024-01-07 23:19:33.509035,0.6514000415802002
2024-01-07 23:19:34.515288,0.6588000257809957
2024-01-07 23:19:35.515380,inf
2024-01-07 23:19:36.516640,0.6568000316619873
2024-01-07 23:19:37.516675,0.6580000281333923
2024-01-07 23:19:38.517116,inf
2024-01-07 23:19:39.517206,0.6548666993776957
2024-01-07 23:19:40.517486,inf
2024-01-07 23:19:41.517817,0.6556000272432964
2024-01-07 23:19:42.518734,0.6564666906992594
2024-01-07 23:19:43.519232,0.6591333667437236
2024-01-07 23:19:44.519714,inf
2024-01-07 23:19:45.519961,inf
2024-01-07 23:19:46.520192,inf
2024-01-07 23:19:47.520321,inf
2024-01-07 23:19:48.520752,0.65780002673467
2024-01-07 23:19:49.521088,inf
2024-01-07 23:19:50.521320,inf
2024-01-07 23:19:51.521475,0.6554666996002197
2024-01-07 23:19:52.521793,inf
2024-01-07 23:19:53.521829,inf
2024-01-07 23:19:54.522413,0.6555333614349366
2024-01-07 23:19:55.522679,0.6564000407854717
2024-01-07 23:19:56.522889,0.6557333707809448
2024-01-07 23:19:57.523199,0.6520000259081523
2024-01-07 23:19:58.523306,inf
2024-01-07 23:19:59.523454,inf
2024-01-07 23:20:00.523780,0.6501333673795064
2024-01-07 23:20:01.523937,inf
2024-01-07 23:20:02.524443,0.6587333599726359
2024-01-07 23:20:03.524948,0.6536666989326477
2024-01-07 23:20:04.525535,0.6441333611806234
2024-01-07 23:20:05.525614,inf
2024-01-07 23:20:06.525708,0.6694000323613485
2024-01-07 23:20:07.525891,0.6546666979789734
2024-01-07 23:20:08.527283,0.660200027624766
2024-01-07 23:20:09.528169,0.6544000267982483
2024-01-07 23:20:10.529727,0.654200033346812
2024-01-07 23:20:11.529780,0.6554000377655029
2024-01-07 23:20:12.530201,0.6493333617846171
2024-01-07 23:20:13.530269,inf
2024-01-07 23:20:14.530476,0.6556667009989421
2024-01-07 23:20:15.530742,0.6510666966438293
2024-01-07 23:20:16.531346,0.655066712697347
2024-01-07 23:20:17.531386,0.6601333657900492
2024-01-07 23:20:18.531785,0.6558667023976644
2024-01-07 23:20:19.531836,inf
2024-01-07 23:20:20.545875,inf
2024-01-07 23:20:21.546309,0.6501333673795064
2024-01-07 23:20:22.546493,inf
2024-01-07 23:20:23.546572,inf
2024-01-07 23:20:24.546589,0.657200026512146
2024-01-07 23:20:25.546876,0.6508000294367472
2024-01-07 23:20:26.547277,0.6612000346183777
2024-01-07 23:20:27.547439,0.654466700553894
2024-01-07 23:20:28.547758,0.6550666928291321
2024-01-07 23:20:29.547969,inf
2024-01-07 23:20:30.548080,inf
2024-01-07 23:20:31.548467,0.6534667015075684
2024-01-07 23:20:32.548515,0.6593333681424459
2024-01-07 23:20:33.548784,0.6531333645184835
2024-01-07 23:20:34.548858,inf
2024-01-07 23:20:35.549012,inf
2024-01-07 23:20:36.549080,inf
2024-01-07 23:20:37.549324,inf
2024-01-07 23:20:38.549481,inf
2024-01-07 23:20:39.549599,inf
2024-01-07 23:20:40.550322,0.653600029150645
2024-01-07 23:20:41.550456,inf
2024-01-07 23:20:42.550859,0.6561333616574605
2024-01-07 23:20:43.550882,0.6551333824793498
2024-01-07 23:20:44.550978,inf
2024-01-07 23:20:45.551018,0.6570666948954265
2024-01-07 23:20:46.551291,0.6545333623886108
2024-01-07 23:20:47.551517,0.6494666894276937
2024-01-07 23:20:48.551603,0.6522000233332316
2024-01-07 23:20:49.551623,inf
2024-01-07 23:20:50.552096,0.6557333668073019
2024-01-07 23:20:51.552407,0.6520000338554383
2024-01-07 23:20:52.552463,0.6549333651860555
2024-01-07 23:20:53.552698,0.6662000298500061
2024-01-07 23:20:54.554031,0.6574666976928711
2024-01-07 23:20:55.554393,0.6540000319480896
2024-01-07 23:20:56.554464,inf
2024-01-07 23:20:57.554592,0.6562000314394633
2024-01-07 23:20:58.555580,0.6512000322341919
2024-01-07 23:20:59.555611,inf
2024-01-07 23:21:00.556047,0.6540666977564494
2024-01-07 23:21:01.556360,0.6548666914304098
2024-01-07 23:21:02.556476,0.6529333670934041
2024-01-07 23:21:03.556803,0.6483333667119344
2024-01-07 23:21:04.557358,0.6540000359217326
2024-01-07 23:21:05.557713,0.6529333631197611
2024-01-07 23:21:06.558650,0.654200033346812
2024-01-07 23:21:07.558934,inf
2024-01-07 23:21:08.559226,inf
2024-01-07 23:21:09.559579,0.6576667030652364
2024-01-07 23:21:10.559832,0.6537333567937215
2024-01-07 23:21:11.560403,inf
2024-01-07 23:21:12.560448,0.6539333661397299
2024-01-07 23:21:13.560462,inf
2024-01-07 23:21:14.560554,inf
2024-01-07 23:21:15.560644,inf
2024-01-07 23:21:16.561005,0.6541333675384522
2024-01-07 23:21:17.561429,0.6525333682696025
2024-01-07 23:21:18.561627,inf
2024-01-07 23:21:19.561855,0.6517333626747132
2024-01-07 23:21:20.562211,0.6492000341415405
2024-01-07 23:21:21.562784,0.6587333639462789
2024-01-07 23:21:22.562843,0.6530666987101237
2024-01-07 23:21:23.562855,0.6474000414212545
2024-01-07 23:21:24.562877,inf
2024-01-07 23:21:25.562933,0.6561333656311035
2024-01-07 23:21:26.563152,0.6528000315030416
2024-01-07 23:21:27.563415,0.6503333648045858
2024-01-07 23:21:28.563610,0.6576666990915935
2024-01-07 23:21:29.563637,inf
2024-01-07 23:21:30.565441,0.6528666973114013
2024-01-07 23:21:31.565470,inf
2024-01-07 23:21:32.565605,0.6516000310579936
2024-01-07 23:21:33.565654,0.6532000343004862
2024-01-07 23:21:34.565795,inf
2024-01-07 23:21:35.565994,inf
2024-01-07 23:21:36.566232,inf
2024-01-07 23:21:37.566360,0.6481333653132121
2024-01-07 23:21:38.567143,0.6516000310579936
2024-01-07 23:21:39.567339,inf
2024-01-07 23:21:40.567598,inf
2024-01-07 23:21:41.568006,inf
2024-01-07 23:21:42.568109,inf
2024-01-07 23:21:43.568299,0.6509333650271097
2024-01-07 23:21:44.568475,inf
2024-01-07 23:21:45.568639,inf
2024-01-07 23:21:46.569139,inf
2024-01-07 23:21:47.569263,0.6551333665847778
2024-01-07 23:21:48.569579,0.6514000336329142
2024-01-07 23:21:49.569835,0.65540003379186
2024-01-07 23:21:50.570142,inf
2024-01-07 23:21:51.570159,inf
2024-01-07 23:21:52.570473,0.6517333666483561
2024-01-07 23:21:53.570526,0.6532000382741292
2024-01-07 23:21:54.573684,0.6528667012850443
2024-01-07 23:21:55.573963,0.652066699663798
2024-01-07 23:21:56.574272,0.6536000410715739
2024-01-07 23:21:57.574437,inf
2024-01-07 23:21:58.574951,0.6593333681424459
2024-01-07 23:21:59.575245,0.6529333710670471
2024-01-07 23:22:00.575459,inf
2024-01-07 23:22:01.575719,inf
2024-01-07 23:22:02.576652,0.6488666931788126
2024-01-07 23:22:03.576679,0.6574000318845113
2024-01-07 23:22:04.577756,inf
2024-01-07 23:22:05.577915,inf
2024-01-07 23:22:06.579309,0.6538000384966532
2024-01-07 23:22:07.579378,0.655066700776418
2024-01-07 23:22:08.579931,0.656000034014384
2024-01-07 23:22:09.580939,0.6546000321706136
2024-01-07 23:22:10.581375,inf
2024-01-07 23:22:11.581700,0.6480666915575664
2024-01-07 23:22:12.582146,inf
2024-01-07 23:22:13.582455,inf
2024-01-07 23:22:14.584117,0.6532000303268433
2024-01-07 23:22:15.584483,inf
2024-01-07 23:22:16.584750,inf
2024-01-07 23:22:17.585365,0.6584667007128397
2024-01-07 23:22:18.585711,inf
2024-01-07 23:22:19.585846,0.6574000358581543
2024-01-07 23:22:20.585979,0.6560666958491007
2024-01-07 23:22:21.586065,0.6540667057037354
2024-01-07 23:22:22.586411,0.654800029595693
2024-01-07 23:22:23.586751,0.6588666995366415
2024-01-07 23:22:24.587070,0.6500666975975037
2024-01-07 23:22:25.587112,inf
2024-01-07 23:22:26.587120,inf
2024-01-07 23:22:27.587421,inf
2024-01-07 23:22:28.588253,0.6560000300407409
2024-01-07 23:22:29.588645,0.6528000275293986
2024-01-07 23:22:30.588961,0.6588000337282817
2024-01-07 23:22:31.588999,inf
2024-01-07 23:22:32.589224,inf
2024-01-07 23:22:33.589244,inf
2024-01-07 23:22:34.589312,inf
2024-01-07 23:22:35.589791,0.6566666960716248
2024-01-07 23:22:36.590062,inf
2024-01-07 23:22:37.590109,inf
2024-01-07 23:22:38.590551,0.6526000301043192
2024-01-07 23:22:39.590779,0.6511333624521891
2024-01-07 23:22:40.591048,inf
2024-01-07 23:22:41.591075,inf
2024-01-07 23:22:42.591246,0.6581333637237549
2024-01-07 23:22:43.591417,0.653866688410441
2024-01-07 23:22:44.591439,inf
2024-01-07 23:22:45.592132,0.6538000424702962
2024-01-07 23:22:46.595644,inf
2024-01-07 23:22:47.595704,0.6580666979153951
2024-01-07 23:22:48.596041,inf
2024-01-07 23:22:49.596879,0.6573333621025086
2024-01-07 23:22:50.597257,inf
2024-01-07 23:22:51.598193,0.654466696580251
2024-01-07 23:22:52.598245,inf
2024-01-07 23:22:53.598304,inf
2024-01-07 23:22:54.599539,0.6570000330607096
2024-01-07 23:22:55.599854,inf
2024-01-07 23:22:56.600060,0.6488667050997416
2024-01-07 23:22:57.600336,0.6564000328381856
2024-01-07 23:22:58.600419,inf
2024-01-07 23:22:59.600421,inf
2024-01-07 23:23:00.600483,inf
2024-01-07 23:23:01.600566,inf
2024-01-07 23:23:02.600847,0.6570666988690694
2024-01-07 23:23:03.601495,inf
2024-01-07 23:23:04.601890,0.6534000317255656
2024-01-07 23:23:05.605390,0.6547333717346191
2024-01-07 23:23:06.605516,inf
2024-01-07 23:23:07.605851,0.6520000338554383
2024-01-07 23:23:08.606069,0.6574000318845113
2024-01-07 23:23:09.606348,0.6600000341733296
2024-01-07 23:23:10.606519,0.6614666938781738
2024-01-07 23:23:11.606523,0.6548000335693359
2024-01-07 23:23:12.606567,inf
2024-01-07 23:23:13.608212,0.6576000253359476
2024-01-07 23:23:14.608292,0.6555333614349366
