Time,Mean Range
2024-01-08 00:46:16.626768,1.2919334014256796
2024-01-08 00:46:17.626982,1.2919334014256796
2024-01-08 00:46:18.627362,1.2919334014256796
2024-01-08 00:46:19.627551,1.2919334014256796
2024-01-08 00:46:20.627678,1.2919334014256796
2024-01-08 00:46:21.627743,1.2919334014256796
2024-01-08 00:46:22.627905,1.2919334014256796
2024-01-08 00:46:23.628001,1.2919334014256796
2024-01-08 00:46:24.628186,1.2919334014256796
2024-01-08 00:46:25.628308,1.2919334014256796
2024-01-08 00:46:26.628339,1.2919334014256796
2024-01-08 00:46:27.628456,1.2919334014256796
2024-01-08 00:46:28.628592,1.2919334014256796
2024-01-08 00:46:29.628738,1.2919334014256796
2024-01-08 00:46:30.630030,1.2919334014256796
2024-01-08 00:46:31.630044,1.2919334014256796
2024-01-08 00:46:32.630176,1.2919334014256796
2024-01-08 00:46:33.630443,1.2919334014256796
2024-01-08 00:46:34.630529,1.2919334014256796
2024-01-08 00:46:35.630721,1.2919334014256796
2024-01-08 00:46:36.630769,1.2919334014256796
2024-01-08 00:46:37.630872,1.2919334014256796
2024-01-08 00:46:38.630887,1.2919334014256796
2024-01-08 00:46:39.630955,1.2919334014256796
2024-01-08 00:46:40.631030,1.2919334014256796
2024-01-08 00:46:41.631147,1.2919334014256796
2024-01-08 00:46:42.631232,1.2919334014256796
2024-01-08 00:46:43.631453,1.3880000591278077
2024-01-08 00:46:44.631536,1.4356000741322836
2024-01-08 00:46:45.631778,1.4449334065119426
2024-01-08 00:52:16.281304,1.4344667355219523
2024-01-08 00:52:17.281497,1.4171333948771159
2024-01-08 00:52:18.281669,1.4058667262395224
2024-01-08 00:52:19.282210,1.41320006052653
2024-01-08 00:52:20.282370,1.4199333985646565
2024-01-08 00:52:21.282671,1.4136667410532633
2024-01-08 00:52:22.282861,1.4114667336146036
2024-01-08 00:52:23.283018,1.4050000508626301
2024-01-08 00:52:24.313123,1.591466744740804
2024-01-08 00:52:25.313386,1.655933403968811
2024-01-08 00:52:26.313715,1.6516000827153523
2024-01-08 00:52:27.313956,1.6104000727335612
2024-01-08 00:52:28.314103,1.175533405939738
2024-01-08 00:52:29.314151,1.0944667180379233
2024-01-08 00:52:30.314193,1.0724000612894693
2024-01-08 00:52:31.315077,1.155400041739146
2024-01-08 00:52:32.315625,1.1957333962122598
