Time,Mean Range
2024-01-09 10:57:00.756250,inf
2024-01-09 10:57:01.756276,inf
2024-01-09 10:57:02.756362,inf
2024-01-09 10:57:03.756437,inf
2024-01-09 10:57:04.756486,inf
2024-01-09 10:57:05.756588,inf
2024-01-09 10:57:06.756672,inf
2024-01-09 10:57:07.756773,inf
2024-01-09 10:57:08.756892,inf
2024-01-09 10:57:09.756984,inf
2024-01-09 10:57:10.757085,inf
2024-01-09 10:57:11.757136,inf
2024-01-09 10:57:12.757311,inf
2024-01-09 10:57:13.757654,inf
2024-01-09 10:57:14.763554,inf
2024-01-09 10:57:15.764035,inf
2024-01-09 10:57:16.764206,inf
2024-01-09 10:57:17.764892,inf
2024-01-09 10:57:18.765124,inf
2024-01-09 10:57:19.765142,inf
2024-01-09 10:57:20.765150,inf
2024-01-09 10:57:21.765422,inf
2024-01-09 10:57:22.765460,inf
2024-01-09 10:57:23.765469,inf
2024-01-09 10:57:24.765657,inf
2024-01-09 10:57:25.765766,inf
2024-01-09 10:57:26.765822,inf
2024-01-09 10:57:27.765947,inf
2024-01-09 10:57:28.766031,inf
2024-01-09 10:57:29.767784,inf
2024-01-09 11:01:56.022134,inf
2024-01-09 11:01:57.022204,inf
2024-01-09 11:01:58.022740,0.4058666884899139
2024-01-09 11:01:59.022919,0.42026668588320415
2024-01-09 11:02:00.023400,0.39306668440500897
2024-01-09 11:02:01.023660,0.4653333604335785
2024-01-09 11:02:02.023671,inf
2024-01-09 11:02:03.024018,inf
2024-01-09 11:02:04.024616,inf
2024-01-09 11:02:05.024788,inf
2024-01-09 11:02:06.024921,inf
2024-01-09 11:02:07.025013,inf
2024-01-09 11:02:08.025353,inf
2024-01-09 11:02:09.025760,inf
2024-01-09 11:02:10.026155,inf
2024-01-09 11:02:11.026805,inf
2024-01-09 11:02:12.027375,0.28820001482963564
2024-01-09 11:02:13.028919,0.28040001591046654
2024-01-09 11:02:14.029834,0.3010000169277191
2024-01-09 11:02:15.030068,0.30973334709803263
