Time,Mean Range
2024-01-09 11:02:50.349343,inf
2024-01-09 11:02:51.349476,inf
2024-01-09 11:02:52.349658,0.5580000241597494
2024-01-09 11:02:53.350019,0.5942000230153401
2024-01-09 11:02:54.350286,0.6654666940371196
2024-01-09 11:02:55.350554,0.7064000328381856
2024-01-09 11:02:56.350599,inf
2024-01-09 11:02:57.350758,inf
2024-01-09 11:02:58.350766,0.5142000238100688
2024-01-09 11:02:59.350775,inf
2024-01-09 11:03:00.351198,0.4703333556652069
2024-01-09 11:03:01.351231,0.44200002153714496
2024-01-09 11:03:02.351297,0.43120002150535586
2024-01-09 11:03:03.351445,0.23586667974789938
2024-01-09 11:03:04.351477,0.2925333440303802
2024-01-09 11:03:05.351752,0.16166667342185975
2024-01-09 11:03:06.352010,inf
2024-01-09 11:03:07.352566,inf
2024-01-09 11:03:08.352769,inf
2024-01-09 11:03:09.352999,inf
2024-01-09 11:03:10.353197,inf
2024-01-09 11:03:11.353244,0.27153334418932595
2024-01-09 11:03:12.353278,0.26993334690729776
2024-01-09 11:03:13.353907,0.2325333426396052
2024-01-09 11:03:14.354097,0.2501333445310593
2024-01-09 11:03:15.354703,0.24973334570725758
2024-01-09 11:03:16.355044,0.2529333452383677
2024-01-09 11:03:17.355362,0.24666667878627777
2024-01-09 11:03:18.355472,0.243733345468839
2024-01-09 11:03:19.355630,0.2440666784842809
2024-01-09 11:03:20.355979,inf
2024-01-09 11:03:21.356601,inf
2024-01-09 11:03:22.356670,inf
2024-01-09 11:03:23.356923,inf
2024-01-09 11:03:24.356997,inf
2024-01-09 11:03:25.357380,inf
2024-01-09 11:03:26.357409,inf
2024-01-09 11:03:27.357704,inf
2024-01-09 11:03:28.357909,inf
2024-01-09 11:03:29.357945,inf
2024-01-09 11:03:30.358676,inf
2024-01-09 11:03:31.358833,inf
2024-01-09 11:03:32.359088,inf
2024-01-09 11:03:33.359311,inf
2024-01-09 11:03:34.359749,inf
2024-01-09 11:03:35.360137,inf
2024-01-09 11:03:36.360395,inf
2024-01-09 11:03:37.360458,inf
2024-01-09 11:03:38.360751,inf
2024-01-09 11:03:39.361259,inf
2024-01-09 11:03:40.361525,inf
2024-01-09 11:03:41.362044,inf
2024-01-09 11:03:42.362423,inf
2024-01-09 11:03:43.362702,inf
2024-01-09 11:03:44.362715,0.31033335129419964
2024-01-09 11:03:45.364078,inf
2024-01-09 11:03:46.364380,inf
2024-01-09 11:03:47.364858,inf
2024-01-09 11:03:48.364870,inf
2024-01-09 11:03:49.364909,inf
2024-01-09 11:03:50.365192,inf
2024-01-09 11:03:51.365606,inf
2024-01-09 11:03:52.365623,inf
