Time,Mean Range
2024-01-07 19:55:42.627422,2.524600108464559
2024-01-07 19:55:42.829611,2.524600108464559
2024-01-07 19:55:43.030671,2.524600108464559
2024-01-07 19:55:43.231122,2.524600108464559
2024-01-07 19:55:43.431667,2.524600108464559
2024-01-07 19:55:43.631750,2.524600108464559
2024-01-07 19:55:43.841497,2.524600108464559
2024-01-07 19:55:44.042639,2.524600108464559
2024-01-07 19:55:44.242838,2.524600108464559
2024-01-07 19:55:44.442889,2.524600108464559
2024-01-07 19:55:44.643215,2.524600108464559
2024-01-07 19:55:44.843219,2.524600108464559
2024-01-07 19:55:45.043469,2.524600108464559
2024-01-07 19:55:45.243727,2.524600108464559
2024-01-07 19:55:45.443949,2.524600108464559
2024-01-07 19:55:45.644077,2.524600108464559
2024-01-07 19:55:45.844114,2.524600108464559
2024-01-07 19:55:46.044123,2.524600108464559
2024-01-07 19:55:46.244216,2.524600108464559
2024-01-07 19:55:46.444322,2.524600108464559
2024-01-07 19:55:46.644466,2.524600108464559
2024-01-07 19:55:46.844600,2.524600108464559
2024-01-07 19:55:47.044925,2.524600108464559
2024-01-07 19:55:47.244952,2.524600108464559
2024-01-07 19:55:47.445426,2.524600108464559
2024-01-07 19:55:47.646109,2.524600108464559
2024-01-07 19:55:47.846112,2.524600108464559
2024-01-07 19:55:48.046423,2.524600108464559
2024-01-07 19:55:48.246689,2.524600108464559
2024-01-07 19:55:48.446798,2.524600108464559
2024-01-07 19:55:48.646958,2.524600108464559
2024-01-07 19:55:48.846986,2.524600108464559
2024-01-07 19:55:49.047834,2.524600108464559
2024-01-07 19:55:49.249578,2.524600108464559
2024-01-07 19:55:49.449683,2.524600108464559
2024-01-07 19:55:49.650238,2.524600108464559
2024-01-07 19:55:49.853367,2.524600108464559
2024-01-07 19:55:50.054158,2.524600108464559
2024-01-07 19:55:50.254893,2.524600108464559
2024-01-07 19:55:50.456044,2.524600108464559
2024-01-07 19:55:50.656700,2.524600108464559
2024-01-07 19:55:50.857281,2.524600108464559
2024-01-07 19:55:51.057318,2.524600108464559
2024-01-07 19:55:51.266038,2.524600108464559
2024-01-07 19:55:51.466381,2.524600108464559
2024-01-07 19:55:51.666488,2.524600108464559
2024-01-07 19:55:51.879728,2.524600108464559
2024-01-07 19:55:52.080361,2.524600108464559
2024-01-07 19:55:52.281190,2.524600108464559
2024-01-07 19:55:52.490367,2.524600108464559
2024-01-07 19:55:52.697979,2.524600108464559
2024-01-07 19:55:52.898044,2.524600108464559
2024-01-07 19:55:53.098313,2.524600108464559
2024-01-07 19:55:53.299327,2.524600108464559
2024-01-07 19:55:53.501684,2.524600108464559
2024-01-07 19:55:53.701960,2.524600108464559
2024-01-07 19:55:53.909516,2.524600108464559
2024-01-07 19:55:54.109687,2.524600108464559
2024-01-07 19:55:54.309872,2.524600108464559
2024-01-07 19:55:54.510307,2.524600108464559
2024-01-07 19:55:54.710337,2.524600108464559
2024-01-07 19:55:54.912352,2.524600108464559
2024-01-07 19:55:55.112356,2.524600108464559
2024-01-07 19:55:55.312459,2.524600108464559
2024-01-07 19:55:55.512680,2.524600108464559
2024-01-07 19:55:55.712803,2.524600108464559
2024-01-07 19:55:55.913761,2.524600108464559
2024-01-07 19:55:56.114311,2.524600108464559
2024-01-07 19:55:56.314653,2.524600108464559
2024-01-07 19:55:56.514957,2.524600108464559
2024-01-07 19:55:56.716487,2.524600108464559
2024-01-07 19:55:56.916682,2.524600108464559
2024-01-07 19:55:57.126994,2.524600108464559
2024-01-07 19:55:57.330275,2.524600108464559
2024-01-07 19:55:57.530713,2.524600108464559
2024-01-07 19:55:57.730715,2.524600108464559
2024-01-07 19:55:57.930827,2.524600108464559
2024-01-07 19:55:58.131012,2.524600108464559
2024-01-07 19:55:58.331102,2.524600108464559
2024-01-07 19:55:58.531310,2.524600108464559
2024-01-07 19:55:58.731883,2.524600108464559
2024-01-07 19:55:58.931889,2.524600108464559
2024-01-07 19:55:59.131976,2.524600108464559
2024-01-07 19:55:59.333828,2.524600108464559
2024-01-07 19:55:59.534231,2.524600108464559
2024-01-07 19:55:59.734364,2.524600108464559
2024-01-07 19:55:59.934456,2.524600108464559
2024-01-07 19:56:00.136779,2.524600108464559
2024-01-07 19:56:00.336939,2.524600108464559
2024-01-07 19:56:00.537575,2.524600108464559
2024-01-07 19:56:00.737840,2.524600108464559
2024-01-07 19:56:00.937852,2.524600108464559
2024-01-07 19:56:01.137993,2.524600108464559
2024-01-07 19:56:01.338160,2.524600108464559
2024-01-07 19:56:01.542868,2.524600108464559
2024-01-07 19:56:01.744113,2.524600108464559
2024-01-07 19:56:01.944174,2.524600108464559
2024-01-07 19:56:02.144322,2.524600108464559
2024-01-07 19:56:02.346197,2.524600108464559
2024-01-07 19:56:02.546349,2.524600108464559
2024-01-07 19:56:02.746506,2.524600108464559
2024-01-07 19:56:02.946581,2.524600108464559
2024-01-07 19:56:03.146720,2.524600108464559
2024-01-07 19:56:03.346904,2.524600108464559
2024-01-07 19:56:03.547499,2.524600108464559
2024-01-07 19:56:03.748271,2.524600108464559
2024-01-07 19:56:03.948749,2.524600108464559
2024-01-07 19:56:04.149074,2.524600108464559
2024-01-07 19:56:04.349406,2.524600108464559
2024-01-07 19:56:04.549481,2.524600108464559
2024-01-07 19:56:04.749640,2.524600108464559
2024-01-07 19:56:04.949863,2.524600108464559
2024-01-07 19:56:05.151037,2.524600108464559
2024-01-07 19:56:05.351046,2.524600108464559
2024-01-07 19:56:05.551109,2.524600108464559
2024-01-07 19:56:05.751152,2.524600108464559
2024-01-07 19:56:05.951398,2.524600108464559
2024-01-07 19:56:06.151643,2.524600108464559
2024-01-07 19:56:06.352547,2.524600108464559
2024-01-07 19:56:06.552906,2.524600108464559
2024-01-07 19:56:06.753371,2.524600108464559
2024-01-07 19:56:06.953452,2.524600108464559
2024-01-07 19:56:07.153678,2.524600108464559
2024-01-07 19:56:07.354382,2.524600108464559
2024-01-07 19:56:07.554437,2.524600108464559
2024-01-07 19:56:07.755112,2.524600108464559
2024-01-07 19:56:07.955396,2.524600108464559
2024-01-07 19:56:08.155504,2.524600108464559
2024-01-07 19:56:08.356322,2.524600108464559
2024-01-07 19:56:08.556402,2.524600108464559
2024-01-07 19:56:08.756791,2.524600108464559
2024-01-07 19:56:08.956825,2.524600108464559
2024-01-07 19:56:09.157343,2.524600108464559
2024-01-07 19:56:09.357577,2.524600108464559
2024-01-07 19:56:09.557643,2.524600108464559
2024-01-07 19:56:09.757749,2.524600108464559
2024-01-07 19:56:09.958307,2.524600108464559
2024-01-07 19:56:10.158429,2.524600108464559
2024-01-07 19:56:10.358777,2.524600108464559
2024-01-07 19:56:10.559290,2.524600108464559
2024-01-07 19:56:10.759401,2.524600108464559
2024-01-07 19:56:10.959443,2.524600108464559
2024-01-07 19:56:11.161858,2.524600108464559
2024-01-07 19:56:11.362143,2.524600108464559
2024-01-07 19:56:11.562377,2.524600108464559
2024-01-07 19:56:11.762618,2.524600108464559
2024-01-07 19:56:11.973559,2.524600108464559
2024-01-07 19:56:12.174359,2.524600108464559
2024-01-07 19:56:12.375209,2.524600108464559
2024-01-07 19:56:12.575509,2.524600108464559
2024-01-07 19:56:12.775664,2.524600108464559
2024-01-07 19:56:12.975780,2.524600108464559
2024-01-07 19:56:13.175938,2.524600108464559
2024-01-07 19:56:13.376069,2.524600108464559
2024-01-07 19:56:13.576166,2.524600108464559
2024-01-07 19:56:13.776267,2.524600108464559
2024-01-07 19:56:13.976352,2.524600108464559
2024-01-07 19:56:14.176593,2.524600108464559
2024-01-07 19:56:14.376833,2.524600108464559
2024-01-07 19:56:14.576904,2.524600108464559
2024-01-07 19:56:14.777028,2.524600108464559
2024-01-07 19:56:14.977050,2.524600108464559
2024-01-07 19:56:15.177053,2.524600108464559
2024-01-07 19:56:15.377075,2.524600108464559
2024-01-07 19:56:15.577357,2.524600108464559
2024-01-07 19:56:15.777496,2.524600108464559
2024-01-07 19:56:15.977523,2.524600108464559
2024-01-07 19:56:16.177607,2.524600108464559
2024-01-07 19:56:16.377720,2.524600108464559
2024-01-07 19:56:16.577905,2.524600108464559
2024-01-07 19:56:16.778173,2.524600108464559
2024-01-07 19:56:16.978309,2.524600108464559
2024-01-07 19:56:17.178367,2.524600108464559
2024-01-07 19:56:17.378858,2.4835334618886313
2024-01-07 19:56:17.578927,2.482933457692464
2024-01-07 19:56:17.780764,2.485600153605143
2024-01-07 19:56:17.981022,2.499866771697998
2024-01-07 19:56:18.182736,2.517466751734416
2024-01-07 19:56:18.383087,2.5082667668660483
