Time,Mean Range
2024-01-09 05:04:55.711411,inf
2024-01-09 05:04:56.711555,inf
2024-01-09 05:04:57.711697,inf
2024-01-09 05:04:58.719244,inf
2024-01-09 05:04:59.719365,inf
2024-01-09 05:05:00.719390,inf
2024-01-09 05:05:01.719467,inf
2024-01-09 05:05:02.719586,inf
2024-01-09 05:05:03.719671,inf
2024-01-09 05:05:04.719729,inf
2024-01-09 05:05:05.719836,inf
2024-01-09 05:05:06.720300,inf
2024-01-09 05:05:07.720720,inf
2024-01-09 05:05:08.738284,inf
2024-01-09 05:05:09.738446,inf
2024-01-09 05:05:10.738958,inf
2024-01-09 05:05:11.739163,inf
2024-01-09 05:05:12.739364,inf
2024-01-09 05:05:13.739810,inf
2024-01-09 05:05:14.739813,inf
2024-01-09 05:05:15.740009,inf
2024-01-09 05:05:16.740040,inf
2024-01-09 05:05:17.740140,inf
2024-01-09 05:05:18.742432,inf
2024-01-09 05:05:19.742482,inf
2024-01-09 05:05:20.742689,inf
2024-01-09 05:05:21.742717,inf
2024-01-09 05:05:22.742823,inf
2024-01-09 05:05:23.742955,inf
2024-01-09 05:05:24.743064,inf
2024-01-09 05:11:21.122542,inf
2024-01-09 05:11:22.122664,inf
2024-01-09 05:11:23.123095,inf
2024-01-09 05:11:24.123433,inf
2024-01-09 05:11:25.123550,inf
2024-01-09 05:11:26.123871,inf
2024-01-09 05:11:27.124048,inf
2024-01-09 05:11:28.124406,inf
2024-01-09 05:11:29.124570,inf
2024-01-09 05:11:30.124610,inf
2024-01-09 05:11:31.124952,inf
2024-01-09 05:11:32.125079,inf
2024-01-09 05:11:33.125202,inf
2024-01-09 05:11:34.125557,inf
2024-01-09 05:11:35.125667,inf
2024-01-09 05:11:36.147217,inf
2024-01-09 05:11:37.147273,inf
2024-01-09 05:11:38.160758,inf
2024-01-09 05:11:39.161469,inf
2024-01-09 05:11:40.161620,inf
2024-01-09 05:11:41.161675,inf
2024-01-09 05:11:42.162013,inf
2024-01-09 05:11:43.168565,inf
2024-01-09 05:11:44.168769,inf
2024-01-09 05:11:45.169263,inf
2024-01-09 05:11:46.193133,inf
2024-01-09 05:11:47.195134,inf
2024-01-09 05:11:48.195172,inf
2024-01-09 05:11:49.201359,inf
2024-01-09 05:11:50.202865,inf
2024-01-09 05:11:51.204777,inf
2024-01-09 05:11:52.208568,inf
2024-01-09 05:11:53.213169,inf
2024-01-09 05:11:54.213662,inf
2024-01-09 05:11:55.216760,inf
2024-01-09 05:11:56.216836,inf
2024-01-09 05:11:57.275654,inf
2024-01-09 05:11:58.280570,inf
2024-01-09 05:11:59.281022,inf
2024-01-09 05:12:00.281566,inf
2024-01-09 05:12:01.283741,inf
2024-01-09 05:12:02.284616,inf
2024-01-09 05:12:03.287114,inf
2024-01-09 05:12:04.287470,inf
2024-01-09 05:12:05.291618,inf
2024-01-09 05:12:06.291824,inf
2024-01-09 05:12:07.292357,inf
2024-01-09 05:12:08.294057,inf
2024-01-09 05:12:09.294090,inf
2024-01-09 05:12:10.294413,inf
2024-01-09 05:12:11.294649,inf
2024-01-09 05:12:12.294968,inf
2024-01-09 05:12:13.295461,inf
2024-01-09 05:12:14.295622,inf
2024-01-09 05:12:15.295750,inf
2024-01-09 05:12:16.295767,inf
2024-01-09 05:12:17.295891,inf
2024-01-09 05:12:18.296062,inf
2024-01-09 05:12:19.296381,inf
2024-01-09 05:12:20.296490,inf
2024-01-09 05:12:21.296693,inf
2024-01-09 05:12:22.296848,inf
2024-01-09 05:12:23.355642,inf
2024-01-09 05:12:24.355938,inf
2024-01-09 05:12:25.356263,inf
2024-01-09 05:12:26.356900,inf
2024-01-09 05:12:27.356980,inf
2024-01-09 05:12:28.357247,inf
2024-01-09 05:12:29.357295,inf
2024-01-09 05:12:30.357585,inf
2024-01-09 05:12:31.363158,inf
2024-01-09 05:12:32.393537,inf
2024-01-09 05:12:33.397024,inf
2024-01-09 05:12:34.398261,inf
2024-01-09 05:12:35.398357,inf
2024-01-09 05:12:36.398892,inf
2024-01-09 05:12:37.399775,0.32026668389638263
2024-01-09 05:12:38.399983,inf
2024-01-09 05:12:39.400295,inf
2024-01-09 05:12:40.400332,inf
2024-01-09 05:12:41.404875,inf
2024-01-09 05:12:42.406834,inf
2024-01-09 05:12:43.424837,inf
2024-01-09 05:12:44.433528,inf
2024-01-09 05:12:45.434745,inf
2024-01-09 05:12:46.437054,inf
2024-01-09 05:12:47.437177,inf
2024-01-09 05:12:48.440910,inf
2024-01-09 05:12:49.631164,inf
2024-01-09 05:12:50.635818,0.35900001525878905
2024-01-09 05:12:51.638983,0.25273334681987764
2024-01-09 05:12:52.639034,0.1660000075896581
2024-01-09 05:12:53.639238,inf
2024-01-09 05:12:54.644936,0.12426667163769405
2024-01-09 05:12:55.645542,0.25720001657803854
2024-01-09 05:12:56.648956,0.2537333438793818
2024-01-09 05:12:57.649570,0.2537333448727926
2024-01-09 05:12:58.659132,0.25146667957305907
2024-01-09 05:12:59.660887,0.24493334392706553
2024-01-09 05:13:00.727600,0.2592000126838684
2024-01-09 05:13:01.760747,0.2626666794220606
2024-01-09 05:13:02.771267,0.25700001120567323
2024-01-09 05:13:03.771995,0.2582666804393133
2024-01-09 05:13:05.009096,0.2557333449522654
2024-01-09 05:13:06.013416,0.25493334531784057
2024-01-09 05:13:07.028865,0.2561333457628886
2024-01-09 05:13:08.029397,0.2566000123818715
2024-01-09 05:13:09.037794,0.25806668202082317
2024-01-09 05:13:10.044564,0.2560666779677073
2024-01-09 05:13:11.048665,0.26080001294612887
2024-01-09 05:13:12.049765,0.25913334687550865
2024-01-09 05:13:13.050303,0.25353334844112396
2024-01-09 05:13:14.051308,0.2604000171025594
2024-01-09 05:13:15.081889,0.2521333465973536
2024-01-09 05:13:16.083566,0.2596666773160299
2024-01-09 05:13:17.083730,0.25873335003852843
2024-01-09 05:13:18.096647,0.25486667652924855
2024-01-09 05:13:19.101576,0.2572000135978063
2024-01-09 05:13:20.104368,0.2562000115712484
2024-01-09 05:13:21.106830,0.258800012866656
2024-01-09 05:13:22.108022,0.2588666796684265
2024-01-09 05:13:23.153701,0.25766668021678923
2024-01-09 05:13:24.155701,0.2582666794459025
2024-01-09 05:13:25.157066,0.25840001304944354
2024-01-09 05:13:26.160605,0.25533334414164227
2024-01-09 05:13:27.167174,0.2624000132083893
2024-01-09 05:13:28.169049,0.2584666798512141
2024-01-09 05:13:29.170602,0.263000014424324
2024-01-09 05:13:30.171857,0.261800010005633
2024-01-09 05:13:31.176723,0.26466668049494424
2024-01-09 05:13:32.177901,0.2620666801929474
2024-01-09 05:13:33.178140,0.25900001426537833
2024-01-09 05:13:34.178530,0.26313334703445435
2024-01-09 05:13:35.178944,0.2556000133355459
2024-01-09 05:13:36.183778,0.2580666800340017
2024-01-09 05:13:37.187927,0.2572000096241633
2024-01-09 05:13:38.193190,0.2524666796127955
2024-01-09 05:13:39.194895,0.2610000113646189
2024-01-09 05:13:40.204739,0.2630000134309133
2024-01-09 05:13:41.205808,0.25460001130898796
2024-01-09 05:13:42.206168,0.25973334709803264
2024-01-09 05:13:43.206288,0.2596000115076701
2024-01-09 05:13:44.207586,0.254800013701121
2024-01-09 05:13:45.208808,0.26113334596157073
2024-01-09 05:13:46.209011,0.25686667958895365
2024-01-09 05:13:47.209697,0.2590000102917353
2024-01-09 05:13:48.209775,0.26200001339117684
2024-01-09 05:13:49.211151,0.255266676346461
2024-01-09 05:13:50.211304,0.26213334600130717
2024-01-09 05:13:51.211913,0.2647333433230718
2024-01-09 05:13:52.215240,0.2580666800340017
2024-01-09 05:13:53.216520,0.2538000106811523
2024-01-09 05:13:54.216815,0.2580666780471802
2024-01-09 05:13:57.245191,0.25626667638619743
2024-01-09 05:13:58.245496,0.26300001541773477
2024-01-09 05:13:59.245727,0.2566000123818715
2024-01-09 05:14:00.245922,0.26213334997495014
2024-01-09 05:14:01.246269,0.258200012644132
2024-01-09 05:14:02.246544,0.2603333463271459
2024-01-09 05:14:03.246550,0.2556000123421351
2024-01-09 05:14:04.247359,0.2626000156005224
2024-01-09 05:14:05.247359,0.25546667774518333
2024-01-09 05:14:06.247370,0.26706667939821876
2024-01-09 05:14:07.247824,0.266400013367335
2024-01-09 05:14:08.248947,0.25880001386006674
2024-01-09 05:14:09.250043,0.26160001357396445
2024-01-09 05:14:10.250175,0.2578666776418686
2024-01-09 05:14:11.251630,0.263400012254715
2024-01-09 05:14:12.251930,0.26366668144861855
2024-01-09 05:14:13.269615,0.2530666798353195
2024-01-09 05:14:14.269652,0.25680001378059386
2024-01-09 05:14:15.289092,0.26633334855238594
2024-01-09 05:14:16.289514,0.25833334724108376
2024-01-09 05:14:17.289585,0.25773334701855977
2024-01-09 05:14:18.289951,0.25953334867954253
2024-01-09 05:14:19.290172,0.26293334861596424
2024-01-09 05:14:20.290819,0.2637333462635676
2024-01-09 05:14:21.291643,0.2586000174283981
2024-01-09 05:14:22.292050,0.26306667923927307
2024-01-09 05:14:23.292173,0.25840001106262206
2024-01-09 05:14:24.315294,0.2602000127236048
2024-01-09 05:14:25.332974,0.2648000111182531
2024-01-09 05:14:26.333354,0.263400012254715
2024-01-09 05:14:27.333600,0.2624666800101598
2024-01-09 05:14:28.333804,0.2542666753133138
2024-01-09 05:14:29.334098,0.2642000128825506
2024-01-09 05:14:30.334105,0.2596000134944916
2024-01-09 05:14:31.335789,0.2628000110387802
2024-01-09 05:14:32.336276,0.2580000102519989
2024-01-09 05:14:33.337194,0.2578000118335088
2024-01-09 05:14:34.339120,0.25233334402243296
2024-01-09 05:14:35.339155,0.2615333437919617
2024-01-09 05:14:36.339292,0.2550666809082031
2024-01-09 05:14:37.382256,0.26126668055852253
2024-01-09 05:14:38.384184,0.25380001465479535
2024-01-09 05:14:39.384254,0.2636666784683863
2024-01-09 05:14:40.384542,0.2662000129620234
2024-01-09 05:14:41.385777,0.263400012254715
2024-01-09 05:14:42.386069,0.260533344745636
2024-01-09 05:14:43.386248,0.2646000117063522
2024-01-09 05:14:44.386310,0.2571333467960358
2024-01-09 05:14:45.386684,0.2641333480676015
2024-01-09 05:14:46.387321,0.25953334867954253
2024-01-09 05:14:47.387796,0.26600001255671185
2024-01-09 05:14:48.388106,0.259400009115537
2024-01-09 05:14:49.388376,0.26086667776107786
2024-01-09 05:14:50.388558,0.2648666799068451
2024-01-09 05:14:51.388810,0.26566667954126993
2024-01-09 05:14:52.389163,0.25593334635098774
2024-01-09 05:14:53.389720,0.26286667784055073
2024-01-09 05:14:54.394218,0.26713334520657855
2024-01-09 05:14:55.394512,0.2632666776577632
2024-01-09 05:14:56.399215,0.2666666805744171
2024-01-09 05:14:57.399231,0.26626668175061546
2024-01-09 05:14:58.400306,0.26366668144861855
2024-01-09 05:14:59.400384,0.2616666833559672
2024-01-09 05:15:00.400481,0.26146667699019116
2024-01-09 05:15:01.401747,0.2610666771729787
2024-01-09 05:15:02.401877,0.2640000104904175
2024-01-09 05:15:03.402021,0.26420001188913983
2024-01-09 05:15:04.406446,0.2603333463271459
2024-01-09 05:15:05.406462,0.25840001503626503
2024-01-09 05:15:06.406497,0.2651333471139272
2024-01-09 05:15:07.407018,0.26553334494431813
2024-01-09 05:15:08.407192,0.261733345190684
2024-01-09 05:15:09.407397,0.2672666807969411
2024-01-09 05:15:10.421328,0.25733334918816886
2024-01-09 05:15:11.421720,0.25680001378059386
2024-01-09 05:15:12.422044,0.2618666778008143
2024-01-09 05:15:13.426410,0.25960001548131306
2024-01-09 05:15:14.426711,0.2590000112851461
2024-01-09 05:15:15.426761,0.26453334589799243
2024-01-09 05:15:16.426880,0.2608666787544886
2024-01-09 05:15:17.430223,0.2643333474795024
2024-01-09 05:15:18.430489,0.26426668067773185
2024-01-09 05:15:19.431523,0.2674000153938929
2024-01-09 05:15:20.433378,0.26526667972405754
2024-01-09 05:15:21.433736,0.2689333468675613
2024-01-09 05:15:22.448526,0.264666681488355
2024-01-09 05:15:23.450012,0.2667333483695984
2024-01-09 05:15:24.450196,0.2621333450078964
2024-01-09 05:15:25.450529,0.26873334546883904
2024-01-09 05:15:26.451210,0.267600013812383
2024-01-09 05:15:27.451362,0.2578666796286901
2024-01-09 05:15:28.451422,0.2577333430449168
2024-01-09 05:15:29.451585,0.26000000834465026
2024-01-09 05:15:30.453745,0.2610666811466217
2024-01-09 05:15:31.454200,0.26440001527468365
2024-01-09 05:15:32.456820,0.26220001379648844
2024-01-09 05:15:33.457791,0.26000001033147174
2024-01-09 05:15:34.457946,0.258800012866656
2024-01-09 05:15:35.461293,0.2627333422501882
2024-01-09 05:15:36.461333,0.26806667844454446
2024-01-09 05:15:37.461496,0.2578666796286901
2024-01-09 05:15:38.461787,0.2609333485364914
2024-01-09 05:15:39.462517,0.2649333467086156
2024-01-09 05:15:40.472640,0.2656666785478592
2024-01-09 05:15:41.474475,0.2689333458741506
2024-01-09 05:15:42.475737,0.26506667733192446
2024-01-09 05:15:43.476602,0.2543333460887273
2024-01-09 05:15:44.476633,0.2568000117937724
2024-01-09 05:15:45.482187,0.25793334444363913
2024-01-09 05:15:46.482815,0.26313334703445435
2024-01-09 05:15:47.482819,0.25773334403832754
2024-01-09 05:15:48.482824,0.262933349609375
2024-01-09 05:15:49.483402,0.26453334589799243
2024-01-09 05:15:50.485359,0.2645333468914032
2024-01-09 05:15:51.485727,0.2598666777213415
2024-01-09 05:15:52.489868,0.264066681265831
2024-01-09 05:15:53.490627,0.26100001235802966
2024-01-09 05:15:54.492753,0.2663333455721537
2024-01-09 05:15:55.493010,0.2609333475430807
2024-01-09 05:15:56.493570,0.26280001401901243
2024-01-09 05:15:57.495293,0.26286668082078296
2024-01-09 05:15:58.495598,0.25840001304944354
2024-01-09 05:15:59.496516,0.255866676568985
2024-01-09 05:16:00.497593,0.2578666796286901
2024-01-09 05:16:01.498348,0.2626666794220606
2024-01-09 05:16:02.507189,0.2665333439906438
2024-01-09 05:16:03.507330,0.26400001148382823
2024-01-09 05:16:04.507644,0.25800001124540967
2024-01-09 05:16:05.507851,0.25633334517478945
2024-01-09 05:16:06.509757,0.2586000154415766
2024-01-09 05:16:07.509767,0.25893334647019706
2024-01-09 05:16:08.513898,0.26220001379648844
2024-01-09 05:16:09.514118,0.25893334647019706
2024-01-09 05:16:10.517316,0.2646000136931737
2024-01-09 05:16:11.517901,0.26746667822202047
2024-01-09 05:16:12.518162,0.2615333487590154
2024-01-09 05:16:13.518711,0.2532666782538096
2024-01-09 05:16:14.518934,0.2639333446820577
2024-01-09 05:16:15.519139,0.2648000140984853
2024-01-09 05:16:16.519255,0.2648000140984853
2024-01-09 05:16:17.519787,0.2612666815519333
2024-01-09 05:16:18.520011,0.25906667709350584
2024-01-09 05:16:19.520384,0.2566000123818715
2024-01-09 05:16:20.520764,0.26300001045068105
2024-01-09 05:16:21.521635,0.2665333479642868
2024-01-09 05:16:22.522179,0.263400012254715
2024-01-09 05:16:23.522434,0.2547333429257075
2024-01-09 05:16:24.522491,0.09680000493923822
2024-01-09 05:16:25.522678,0.21586667895317077
2024-01-09 05:16:26.522772,3.6426668485005695
2024-01-09 05:16:27.522989,3.664266808827718
2024-01-09 05:16:28.523552,3.663133494059245
2024-01-09 05:16:29.523930,3.665066862106323
2024-01-09 05:16:30.524240,3.6598668257395426
2024-01-09 05:16:31.524496,3.645533482233683
2024-01-09 05:16:32.528823,inf
2024-01-09 05:16:33.530909,inf
2024-01-09 05:16:34.531040,3.639666795730591
2024-01-09 05:16:35.531369,3.655266857147217
2024-01-09 05:16:36.532169,3.657933489481608
2024-01-09 05:16:37.537025,3.6665334860483805
2024-01-09 05:16:38.541475,3.6632002035776776
2024-01-09 05:16:39.541578,3.6598668416341145
2024-01-09 05:16:40.541734,3.6686668237050375
2024-01-09 05:16:41.549046,3.6643334865570067
2024-01-09 05:16:42.557046,3.6548001925150553
2024-01-09 05:16:43.557771,3.6606001536051433
2024-01-09 05:16:44.558951,3.658000119527181
2024-01-09 05:16:45.561110,3.65966682434082
2024-01-09 05:16:46.563450,3.6584001382191977
2024-01-09 05:16:47.566337,3.6530668258666994
2024-01-09 05:16:48.577698,3.653133503595988
2024-01-09 05:16:49.578309,inf
2024-01-09 05:16:50.583023,inf
2024-01-09 05:16:51.587438,3.6601335207621255
2024-01-09 05:16:52.587507,3.656400203704834
2024-01-09 05:16:53.603056,inf
2024-01-09 05:16:54.603585,inf
2024-01-09 05:16:55.604358,3.641400194168091
2024-01-09 05:16:56.604928,3.6514002005259196
2024-01-09 05:16:57.610275,3.6420668284098308
2024-01-09 05:16:58.610389,3.638733466466268
2024-01-09 05:16:59.610428,3.6523334980010986
2024-01-09 05:17:00.610729,3.644733492533366
2024-01-09 05:17:01.611348,3.6496668338775633
2024-01-09 05:17:02.611932,3.648933490117391
2024-01-09 05:17:03.613746,3.6533334891001386
2024-01-09 05:17:04.614087,0.2752666771411896
2024-01-09 05:17:05.614174,0.26886667907238004
2024-01-09 05:17:06.614283,inf
2024-01-09 05:17:07.614620,3.6617335160573323
2024-01-09 05:17:08.614844,0.2845333456993103
2024-01-09 05:17:09.616566,0.24566668172677358
2024-01-09 05:17:10.625033,inf
2024-01-09 05:17:11.625720,3.6607335408528647
2024-01-09 05:17:12.626156,0.29613335033257804
2024-01-09 05:17:13.626312,inf
2024-01-09 05:17:14.626676,inf
2024-01-09 05:17:15.627051,inf
2024-01-09 05:17:16.627254,inf
2024-01-09 05:17:17.627359,3.6622668425242106
2024-01-09 05:17:18.627380,3.6630668481191
2024-01-09 05:17:19.629488,inf
2024-01-09 05:17:20.630338,inf
2024-01-09 05:17:21.630584,inf
2024-01-09 05:17:22.630624,3.6457334995269775
2024-01-09 05:17:23.630907,inf
2024-01-09 05:17:24.631142,inf
2024-01-09 05:17:25.631444,3.65706680615743
2024-01-09 05:17:26.631482,3.6568668365478514
2024-01-09 05:17:27.631638,3.6649334907531737
2024-01-09 05:17:28.637045,3.6680668195088706
2024-01-09 05:17:29.637069,3.6630001703898114
2024-01-09 05:17:30.637544,inf
2024-01-09 05:17:31.637716,inf
2024-01-09 05:17:32.637885,inf
2024-01-09 05:17:33.644674,inf
2024-01-09 05:17:34.644920,inf
2024-01-09 05:17:35.651639,inf
2024-01-09 05:17:36.651863,3.6625335216522217
2024-01-09 05:17:37.651880,3.6593335310618085
2024-01-09 05:17:38.651927,3.6617335160573323
2024-01-09 05:17:39.657220,3.6602001984914145
2024-01-09 05:17:40.657723,3.6553335348765055
2024-01-09 05:17:41.659067,3.6618002096811932
2024-01-09 05:17:42.660015,3.6658668677012125
2024-01-09 05:17:43.660041,3.665733512242635
2024-01-09 05:17:44.660914,3.66873353322347
2024-01-09 05:17:45.662335,3.6684001445770265
2024-01-09 05:17:46.662510,3.657933537165324
2024-01-09 05:17:47.663479,3.6620001633961996
2024-01-09 05:17:48.663850,3.665200153986613
2024-01-09 05:17:49.663885,3.6635335127512616
2024-01-09 05:17:50.664470,3.6599335193634035
2024-01-09 05:17:51.664825,3.666066869099935
2024-01-09 05:17:52.665401,3.6680001735687258
2024-01-09 05:17:53.666673,3.667000150680542
2024-01-09 05:17:54.668176,3.6590668201446532
2024-01-09 05:17:55.668179,3.6637334982554117
2024-01-09 05:17:56.668257,3.6628668308258057
2024-01-09 05:17:57.668936,3.662066841125488
2024-01-09 05:17:58.669191,0.3892666796843211
2024-01-09 05:17:59.669415,inf
2024-01-09 05:18:00.669644,3.6493334929148356
2024-01-09 05:18:01.669864,3.6674668629964193
2024-01-09 05:18:02.671016,3.657333517074585
2024-01-09 05:18:03.677628,3.661066834131877
2024-01-09 05:18:04.678394,3.6592668533325194
2024-01-09 05:18:05.678495,3.6604668299357095
2024-01-09 05:18:06.678624,3.660866864522298
2024-01-09 05:18:07.679045,3.6643335024515786
2024-01-09 05:18:08.679633,3.6623334725697836
2024-01-09 05:18:09.679783,3.6694668451944987
2024-01-09 05:18:10.681207,3.666733487447103
2024-01-09 05:18:11.681500,3.662400182088216
2024-01-09 05:18:12.681606,3.6680001576741534
2024-01-09 05:18:13.684380,3.6719335238138835
2024-01-09 05:18:14.684391,3.6690001487731934
2024-01-09 05:18:15.684528,3.6704001744588215
2024-01-09 05:18:16.684607,3.669133488337199
2024-01-09 05:18:17.685151,3.6713335355122885
2024-01-09 05:18:18.685241,3.6664668242136638
2024-01-09 05:18:19.685545,3.672133525212606
2024-01-09 05:18:20.686322,3.6652001698811847
2024-01-09 05:18:21.686429,3.6659335136413573
2024-01-09 05:18:22.686448,3.668733501434326
2024-01-09 05:18:23.687855,3.6696001370747884
2024-01-09 05:18:24.688111,3.6740001678466796
2024-01-09 05:18:25.690182,3.6666668097178143
